match_id,MAX(points.SetWinner),MEAN(points.Rally),STD(points.Rally),SUM(points.P1Ace),SUM(points.P1BreakPoint),SUM(points.P1BreakPointMissed),SUM(points.P1BreakPointWon),SUM(points.P1DoubleFault),MEAN(points.P1FirstSrvIn),SUM(points.P1ForcedError),MAX(points.P1GamesWon),MAX(points.P1Momentum),SUM(points.P1NetPoint),SUM(points.P1NetPointWon),MAX(points.P1PointsWon),SUM(points.P1UnfErr),SUM(points.P1Winner),SUM(points.P2Ace),SUM(points.P2BreakPoint),SUM(points.P2BreakPointMissed),SUM(points.P2BreakPointWon),SUM(points.P2DoubleFault),MEAN(points.P2FirstSrvIn),SUM(points.P2ForcedError),MAX(points.P2GamesWon),MAX(points.P2Momentum),SUM(points.P2NetPoint),SUM(points.P2NetPointWon),MAX(points.P2PointsWon),SUM(points.P2UnfErr),SUM(points.P2Winner),P1_1st_serve_percentage,P1_2nd_serve_percentage,P2_1st_serve_percentage,P2_2nd_serve_percentage,Wimbledon,French_Open,US_Open,Aus_Open
2011-wimbledon-2150,2,3.242424242424242,3.0937187285038648,1.0,4,4,0,2.0,0.24242424242424243,18.0,2.0,30,9,2,27.0,12.0,8.0,0.0,3,1,2,3.0,0.3484848484848485,12.0,6.0,64,4,3,38.0,7.0,8.0,0.5625,0.375,0.7391304347826086,0.5384615384615384,1,0,0,0
2011-frenchopen-1109,1,4.711538461538462,4.556127261824749,3.0,5,3,2,1.0,0.19230769230769232,7.0,6.0,65,4,3,32.0,7.0,13.0,0.0,0,0,0,1.0,0.25,8.0,2.0,19,5,3,19.0,11.0,5.0,0.9,0.7777777777777778,0.6153846153846154,0.4117647058823529,0,1,0,0
2011-usopen-2213,1,3.8545454545454545,3.4876405152533083,4.0,4,2,2,1.0,0.2727272727272727,9.0,6.0,68,5,4,33.0,10.0,11.0,0.0,1,0,1,6.0,0.2909090909090909,7.0,3.0,16,1,1,21.0,15.0,2.0,0.8666666666666667,0.42857142857142855,0.4375,0.7777777777777778,0,0,1,0
2011-usopen-1205,1,4.053333333333334,3.5863605482413483,4.0,5,4,1,0.0,0.22666666666666666,10.0,7.0,72,15,12,38.0,12.0,18.0,5.0,1,1,0,2.0,0.29333333333333333,9.0,5.0,60,8,8,36.0,11.0,14.0,0.9411764705882353,0.5263157894736842,0.7272727272727273,0.7142857142857143,0,0,1,0
2011-frenchopen-2114,1,0.33962264150943394,1.385965315172829,0.0,4,1,3,0.0,0.1509433962264151,5.0,6.0,48,6,5,32.0,14.0,13.0,0.0,2,1,1,2.0,0.2830188679245283,3.0,3.0,16,5,2,20.0,16.0,1.0,0.875,0.5294117647058824,0.5333333333333333,0.3,0,1,0,0
2011-ausopen-1116,2,4.303571428571429,3.500231903263465,1.0,0,0,0,0.0,0.32142857142857145,5.0,4.0,23,4,1,23.0,15.0,7.0,2.0,2,1,1,0.0,0.30357142857142855,5.0,6.0,60,4,4,32.0,11.0,12.0,0.7222222222222222,0.46153846153846156,0.9411764705882353,0.5714285714285714,0,0,0,1
2011-frenchopen-2135,2,3.2745098039215685,3.1753956060469,0.0,5,5,0,1.0,0.23529411764705882,8.0,1.0,12,3,0,18.0,11.0,1.0,0.0,2,0,2,0.0,0.27450980392156865,7.0,6.0,63,4,3,32.0,10.0,13.0,0.5,0.3,0.7857142857142857,0.5384615384615384,0,1,0,0
2011-frenchopen-1205,1,4.613636363636363,4.589923541751241,2.0,2,2,0,2.0,0.26136363636363635,12.0,7.0,57,6,4,46.0,17.0,14.0,1.0,1,1,0,1.0,0.26136363636363635,15.0,6.0,55,6,5,41.0,17.0,12.0,0.8695652173913043,0.6470588235294118,0.782608695652174,0.5714285714285714,0,1,0,0
2011-wimbledon-1217,2,4.326086956521739,3.961653266975807,2.0,6,5,1,1.0,0.2826086956521739,20.0,6.0,77,18,13,44.0,8.0,18.0,2.0,1,0,1,1.0,0.31521739130434784,18.0,7.0,93,16,11,47.0,8.0,19.0,0.7307692307692307,0.5,0.6896551724137931,0.5909090909090909,1,0,0,0
2011-wimbledon-2403,1,2.8227848101265822,2.649429032204748,6.0,1,0,1,0.0,0.22784810126582278,19.0,7.0,87,1,0,44.0,4.0,16.0,2.0,1,0,1,3.0,0.3291139240506329,14.0,6.0,52,4,0,34.0,14.0,11.0,0.8333333333333334,0.5882352941176471,0.6923076923076923,0.42857142857142855,1,0,0,0
2011-usopen-1315,1,3.8524590163934427,3.424597619058188,7.0,4,2,2,1.0,0.26229508196721313,3.0,6.0,74,13,9,35.0,17.0,19.0,0.0,3,3,0,1.0,0.19672131147540983,10.0,1.0,20,5,3,25.0,6.0,5.0,0.8125,0.47368421052631576,0.6666666666666666,0.2727272727272727,0,0,1,0
2011-usopen-2211,2,4.666666666666667,4.244707747260007,0.0,2,1,1,1.0,0.3076923076923077,6.0,1.0,12,4,2,12.0,14.0,4.0,3.0,4,1,3,2.0,0.38461538461538464,2.0,6.0,53,3,2,26.0,6.0,6.0,0.25,0.3333333333333333,0.7333333333333333,0.6,0,0,1,0
2011-ausopen-1126,1,2.8055555555555554,2.6919928300100278,4.0,3,1,2,1.0,0.3611111111111111,2.0,6.0,64,12,8,25.0,6.0,13.0,0.0,0,0,0,1.0,0.2777777777777778,5.0,1.0,11,3,1,10.0,6.0,2.0,0.8461538461538461,0.8333333333333334,0.4,0.75,0,0,0,1
2011-frenchopen-1231,1,4.517241379310345,5.481200340143027,2.0,3,1,2,2.0,0.29310344827586204,9.0,6.0,60,2,2,32.0,9.0,14.0,1.0,2,1,1,1.0,0.3103448275862069,12.0,3.0,31,5,4,25.0,6.0,7.0,0.7647058823529411,0.5,0.6666666666666666,0.2222222222222222,0,1,0,0
2011-ausopen-1227,1,3.3114754098360657,3.5941664940407594,3.0,3,1,2,0.0,0.26229508196721313,14.0,7.0,70,0,0,33.0,5.0,11.0,0.0,6,5,1,0.0,0.2786885245901639,12.0,5.0,42,5,3,27.0,10.0,8.0,0.75,0.6875,0.7647058823529411,0.45454545454545453,0,0,0,1
2011-frenchopen-2214,1,2.634920634920635,2.150030662208867,0.0,2,1,1,0.0,0.25396825396825395,6.0,6.0,42,5,3,35.0,15.0,7.0,1.0,0,0,0,2.0,0.2698412698412698,7.0,3.0,16,2,2,27.0,21.0,6.0,0.8125,0.5714285714285714,0.6470588235294118,0.5384615384615384,0,1,0,0
2011-wimbledon-2316,1,4.716981132075472,4.129524830602212,0.0,2,0,2,1.0,0.3584905660377358,8.0,6.0,63,3,3,32.0,5.0,6.0,1.0,6,6,0,1.0,0.3018867924528302,17.0,2.0,14,11,3,20.0,9.0,7.0,0.631578947368421,0.8,0.5625,0.2,1,0,0,0
2011-wimbledon-1313,2,3.3636363636363638,2.759281856504762,2.0,0,0,0,0.0,0.24242424242424243,10.0,1.0,16,6,1,7.0,4.0,3.0,4.0,2,0,2,0.0,0.42424242424242425,3.0,6.0,75,2,2,25.0,1.0,11.0,0.625,0.0,0.8571428571428571,1.0,1,0,0,0
2011-frenchopen-1219,1,2.635135135135135,2.7675929125204717,1.0,3,2,1,0.0,0.28378378378378377,12.0,7.0,76,11,8,39.0,7.0,13.0,3.0,2,2,0,2.0,0.25675675675675674,14.0,5.0,56,14,10,34.0,12.0,15.0,0.7619047619047619,0.6666666666666666,0.7894736842105263,0.5625,0,1,0,0
2011-usopen-2160,2,4.411764705882353,3.3892563820887633,0.0,1,1,0,0.0,0.27450980392156865,7.0,3.0,16,3,2,21.0,8.0,4.0,4.0,1,0,1,1.0,0.3137254901960784,2.0,6.0,54,6,3,29.0,15.0,14.0,0.7142857142857143,0.5,0.875,0.6153846153846154,0,0,1,0
2011-frenchopen-2312,0,4.415094339622642,3.6973689307613933,1.0,2,1,1,1.0,0.24528301886792453,11.0,3.0,38,2,1,23.0,7.0,14.0,1.0,4,2,2,1.0,0.4339622641509434,3.0,5.0,55,7,4,29.0,6.0,11.0,0.6153846153846154,0.42857142857142855,0.6956521739130435,0.42857142857142855,0,1,0,0
2011-usopen-1206,2,3.2439024390243905,3.1046778239044226,3.0,0,0,0,2.0,0.2926829268292683,8.0,0.0,12,7,4,13.0,10.0,9.0,4.0,8,5,3,1.0,0.2926829268292683,1.0,6.0,69,0,0,27.0,3.0,9.0,0.5833333333333334,0.2,0.8333333333333334,0.6666666666666666,0,0,1,0
2011-ausopen-1408,2,4.46,4.0467169863170485,1.0,0,0,0,0.0,0.24,14.0,3.0,21,5,3,17.0,5.0,2.0,6.0,2,1,1,0.0,0.3,8.0,6.0,73,10,8,32.0,7.0,13.0,0.75,0.47058823529411764,1.0,1.0,0,0,0,1
2011-ausopen-1406,2,3.0727272727272728,2.7945353118949146,0.0,0,0,0,0.0,0.2727272727272727,8.0,3.0,17,0,0,21.0,14.0,3.0,7.0,3,2,1,1.0,0.41818181818181815,9.0,6.0,63,2,1,33.0,9.0,11.0,0.6,0.5454545454545454,0.8695652173913043,0.5,0,0,0,1
2011-usopen-1154,1,2.8688524590163933,2.291108973372688,3.0,2,1,1,0.0,0.2786885245901639,9.0,6.0,62,6,5,33.0,5.0,9.0,2.0,0,0,0,4.0,0.2459016393442623,10.0,4.0,36,7,6,27.0,14.0,13.0,0.8823529411764706,0.5454545454545454,0.8666666666666667,0.5384615384615384,0,0,1,0
2011-ausopen-2229,1,3.64,3.1607284099765125,2.0,3,1,2,0.0,0.26,7.0,6.0,57,1,0,30.0,9.0,11.0,0.0,1,1,0,1.0,0.38,6.0,2.0,12,6,3,19.0,13.0,3.0,0.8461538461538461,0.75,0.5789473684210527,0.5,0,0,0,1
2011-frenchopen-2311,2,3.0952380952380953,2.4410090834780025,0.0,4,2,2,3.0,0.30158730158730157,2.0,4.0,19,1,1,28.0,25.0,8.0,1.0,6,3,3,1.0,0.2698412698412698,7.0,6.0,38,4,2,34.0,13.0,7.0,0.5789473684210527,0.4,0.5882352941176471,0.5833333333333334,0,1,0,0
2011-frenchopen-2314,2,3.9019607843137254,3.275697800229956,1.0,0,0,0,0.0,0.27450980392156865,8.0,4.0,28,7,5,23.0,12.0,11.0,2.0,1,0,1,0.0,0.35294117647058826,6.0,6.0,55,5,2,27.0,6.0,7.0,0.7857142857142857,0.6,0.8333333333333334,0.625,0,1,0,0
2011-wimbledon-1503,2,3.2830188679245285,2.898125113364514,2.0,2,2,0,0.0,0.3584905660377358,16.0,3.0,44,11,5,20.0,4.0,9.0,4.0,1,0,1,0.0,0.39622641509433965,11.0,6.0,82,6,3,32.0,0.0,12.0,0.5789473684210527,0.6,0.7619047619047619,0.8571428571428571,1,0,0,0
2011-frenchopen-2108,2,3.14,2.4744407737622542,1.0,4,4,0,0.0,0.24,12.0,2.0,22,4,2,20.0,6.0,8.0,1.0,3,1,2,1.0,0.42,6.0,6.0,64,11,8,29.0,6.0,11.0,0.6666666666666666,0.36363636363636365,0.7142857142857143,0.75,0,1,0,0
2011-ausopen-1219,2,3.7567567567567566,3.213033435529489,1.0,1,1,0,2.0,0.33783783783783783,13.0,4.0,36,8,5,34.0,14.0,12.0,0.0,5,4,1,0.0,0.24324324324324326,14.0,6.0,66,8,6,39.0,8.0,12.0,0.72,0.4166666666666667,0.6666666666666666,0.6875,0,0,0,1
2011-ausopen-2312,2,4.011764705882353,3.6919930017444473,1.0,4,2,2,3.0,0.25882352941176473,22.0,6.0,34,3,2,39.0,14.0,4.0,0.0,3,1,2,2.0,0.3411764705882353,11.0,7.0,44,12,9,45.0,24.0,9.0,0.5909090909090909,0.47058823529411764,0.5862068965517241,0.6363636363636364,0,0,0,1
2011-ausopen-2503,2,4.666666666666667,3.7982452088650973,0.0,4,2,2,1.0,0.5098039215686274,12.0,3.0,20,6,4,22.0,5.0,4.0,1.0,5,1,4,2.0,0.2549019607843137,5.0,6.0,52,6,4,28.0,13.0,11.0,0.5,0.0,0.6923076923076923,0.4,0,0,0,1
2011-frenchopen-2208,2,3.658536585365854,3.71893638085919,1.0,4,4,0,4.0,0.2682926829268293,7.0,0.0,11,2,0,13.0,9.0,3.0,2.0,5,2,3,1.0,0.2926829268292683,6.0,6.0,64,8,7,27.0,4.0,11.0,0.2727272727272727,0.75,0.6666666666666666,0.75,0,1,0,0
2011-usopen-2403,1,2.8,2.5632733701988104,4.0,4,2,2,1.0,0.2909090909090909,9.0,6.0,50,2,1,32.0,7.0,6.0,0.0,3,2,1,6.0,0.2,10.0,3.0,30,2,2,22.0,16.0,6.0,0.75,0.5714285714285714,0.7272727272727273,0.5,0,0,1,0
2011-usopen-1145,1,3.086206896551724,2.945615134033355,5.0,3,1,2,1.0,0.3448275862068966,6.0,6.0,66,7,4,33.0,9.0,11.0,1.0,5,5,0,2.0,0.3275862068965517,10.0,2.0,24,8,6,24.0,12.0,9.0,0.75,0.625,0.6842105263157895,0.2857142857142857,0,0,1,0
2011-wimbledon-2213,2,5.491228070175438,4.326508023706646,1.0,4,3,1,2.0,0.3157894736842105,9.0,4.0,33,14,7,24.0,13.0,12.0,2.0,3,1,2,1.0,0.3508771929824561,7.0,6.0,63,8,7,32.0,5.0,10.0,0.5,0.8571428571428571,0.7,0.75,1,0,0,0
2011-usopen-1210,2,4.444444444444445,5.118283442407757,2.0,0,0,0,3.0,0.2777777777777778,4.0,1.0,13,1,0,9.0,10.0,2.0,3.0,4,1,3,0.0,0.16666666666666666,2.0,6.0,70,5,5,26.0,5.0,12.0,0.4,0.4444444444444444,0.8333333333333334,1.0,0,0,1,0
2011-usopen-2203,2,5.5,5.742979904354375,0.0,4,3,1,0.0,0.16071428571428573,8.0,3.0,18,3,1,25.0,15.0,4.0,1.0,2,0,2,1.0,0.375,4.0,6.0,35,6,4,30.0,17.0,7.0,0.6666666666666666,0.45454545454545453,0.6190476190476191,0.6153846153846154,0,0,1,0
2011-usopen-2231,1,3.82,3.0418173944575457,1.0,3,1,2,0.0,0.24,11.0,6.0,64,2,1,29.0,0.0,4.0,0.0,0,0,0,0.0,0.26,11.0,2.0,23,5,3,20.0,14.0,9.0,0.8333333333333334,0.6363636363636364,0.5384615384615384,0.5384615384615384,0,0,1,0
2011-ausopen-2301,1,4.4576271186440675,3.5975184641557516,2.0,3,0,3,1.0,0.3559322033898305,6.0,6.0,55,5,4,33.0,4.0,5.0,0.0,5,3,2,2.0,0.23728813559322035,9.0,4.0,35,4,3,25.0,19.0,15.0,0.5714285714285714,0.5,0.5,0.3,0,0,0,1
2011-frenchopen-1601,1,5.506849315068493,5.388061101668393,1.0,3,1,2,1.0,0.4383561643835616,10.0,6.0,59,16,10,38.0,13.0,11.0,0.0,6,5,1,1.0,0.3150684931506849,15.0,4.0,35,11,8,34.0,12.0,11.0,0.5625,0.7,0.6086956521739131,0.4,0,1,0,0
2011-ausopen-2203,2,4.1692307692307695,2.583416044995165,1.0,1,0,1,2.0,0.3076923076923077,8.0,4.0,27,6,5,28.0,16.0,8.0,1.0,3,1,2,0.0,0.35384615384615387,9.0,6.0,61,4,1,36.0,11.0,12.0,0.6,0.45454545454545453,0.6521739130434783,0.625,0,0,0,1
2011-ausopen-1206,1,2.6125,2.2919437883844194,9.0,2,2,0,1.0,0.3125,18.0,7.0,98,16,11,44.0,8.0,21.0,3.0,0,0,0,1.0,0.3125,19.0,6.0,59,16,10,35.0,4.0,9.0,0.92,0.7,0.84,0.47058823529411764,0,0,0,1
2011-usopen-2501,1,4.512195121951219,4.765091558509197,0.0,3,0,3,0.0,0.1951219512195122,5.0,6.0,48,3,3,26.0,6.0,2.0,0.0,0,0,0,1.0,0.4146341463414634,9.0,1.0,12,4,3,14.0,15.0,3.0,0.75,0.8571428571428571,0.5294117647058824,0.2857142857142857,0,0,1,0
2011-usopen-1153,1,5.021739130434782,6.144515641103709,0.0,2,0,2,2.0,0.34782608695652173,6.0,6.0,55,11,8,28.0,5.0,11.0,0.0,1,1,0,3.0,0.2826086956521739,6.0,2.0,22,7,4,17.0,11.0,6.0,0.875,0.5,0.46153846153846156,0.8,0,0,1,0
2011-usopen-1136,2,3.142857142857143,3.2492551774616936,2.0,1,1,0,3.0,0.19047619047619047,18.0,6.0,49,6,3,39.0,10.0,9.0,5.0,0,0,0,1.0,0.30952380952380953,13.0,7.0,75,14,8,44.0,17.0,16.0,0.875,0.6086956521739131,0.7692307692307693,0.7142857142857143,0,0,1,0
2011-frenchopen-2301,2,3.8378378378378377,3.023183692672286,0.0,0,0,0,0.0,0.24324324324324326,7.0,1.0,10,2,0,10.0,4.0,0.0,0.0,2,0,2,1.0,0.2972972972972973,4.0,6.0,66,5,4,26.0,6.0,15.0,0.4444444444444444,0.2857142857142857,0.9090909090909091,0.75,0,1,0,0
2011-ausopen-1302,1,2.9846153846153847,2.9500651883279825,6.0,5,4,1,1.0,0.2923076923076923,6.0,6.0,80,4,4,37.0,8.0,15.0,3.0,1,1,0,3.0,0.3076923076923077,11.0,4.0,31,5,3,27.0,11.0,13.0,0.9473684210526315,0.6,0.65,0.625,0,0,0,1
2011-usopen-1150,1,3.2903225806451615,4.271088841763404,4.0,4,1,3,3.0,0.3064516129032258,7.0,6.0,37,5,1,34.0,16.0,8.0,2.0,6,4,2,2.0,0.24193548387096775,11.0,4.0,25,2,2,27.0,15.0,4.0,0.7368421052631579,0.4444444444444444,0.6,0.38461538461538464,0,0,1,0
2011-ausopen-1209,1,3.3260869565217392,3.3470009648844132,2.0,1,0,1,2.0,0.30434782608695654,7.0,6.0,47,3,3,26.0,7.0,9.0,2.0,0,0,0,0.0,0.21739130434782608,9.0,3.0,32,2,1,19.0,8.0,5.0,0.8571428571428571,0.8,0.8,0.5555555555555556,0,0,0,1
2011-usopen-1219,1,6.636363636363637,6.1420809635145535,3.0,3,1,2,0.0,0.22727272727272727,4.0,6.0,70,6,5,29.0,6.0,14.0,0.0,0,0,0,0.0,0.4318181818181818,7.0,2.0,17,0,0,14.0,8.0,4.0,1.0,0.75,0.42105263157894735,0.6666666666666666,0,0,1,0
2011-usopen-2209,1,4.123287671232877,3.5116678748591976,0.0,6,3,3,2.0,0.3013698630136986,10.0,6.0,51,13,10,37.0,15.0,10.0,3.0,5,3,2,2.0,0.2328767123287671,15.0,4.0,34,4,3,35.0,12.0,10.0,0.6818181818181818,0.35714285714285715,0.6470588235294118,0.4,0,0,1,0
2011-ausopen-1212,2,3.7454545454545456,4.146476334584101,1.0,1,1,0,1.0,0.23636363636363636,7.0,3.0,22,5,5,24.0,11.0,5.0,8.0,1,0,1,4.0,0.4,6.0,6.0,51,5,2,30.0,13.0,12.0,0.6923076923076923,0.6666666666666666,0.8636363636363636,0.5,0,0,0,1
2011-frenchopen-2127,1,2.066666666666667,1.3717937825410138,0.0,3,0,3,2.0,0.1111111111111111,4.0,6.0,46,6,4,26.0,9.0,8.0,0.0,1,0,1,0.0,0.24444444444444444,8.0,2.0,21,5,2,18.0,10.0,5.0,0.8,0.5625,0.5454545454545454,0.2,0,1,0,0
2011-wimbledon-1212,1,2.927710843373494,2.2941236305922925,1.0,3,2,1,0.0,0.3132530120481928,21.0,7.0,68,6,6,41.0,8.0,13.0,4.0,3,2,1,0.0,0.2891566265060241,17.0,6.0,77,4,2,41.0,11.0,12.0,0.7692307692307693,0.5,0.8333333333333334,0.4375,1,0,0,0
2011-ausopen-2207,2,8.192982456140351,8.646714067228139,2.0,2,0,2,0.0,0.3157894736842105,8.0,4.0,35,7,5,27.0,20.0,7.0,0.0,5,2,3,2.0,0.24561403508771928,6.0,6.0,30,7,5,29.0,14.0,1.0,0.5,0.5,0.6428571428571429,0.5,0,0,0,1
2011-usopen-2401,2,5.762376237623762,4.665079881098468,1.0,4,1,3,3.0,0.3069306930693069,19.0,6.0,45,10,5,51.0,16.0,7.0,2.0,4,1,3,1.0,0.39603960396039606,13.0,7.0,43,23,13,49.0,31.0,14.0,0.6451612903225806,0.2727272727272727,0.575,0.2857142857142857,0,0,1,0
2011-usopen-2222,2,4.392857142857143,3.7059096364814716,0.0,3,2,1,0.0,0.3392857142857143,12.0,3.0,23,2,1,23.0,4.0,0.0,2.0,2,0,2,1.0,0.35714285714285715,8.0,6.0,65,10,7,32.0,15.0,16.0,0.5263157894736842,0.4,0.75,0.5,0,0,1,0
2011-usopen-2404,2,3.7662337662337664,3.2195786905485497,0.0,5,2,3,5.0,0.19480519480519481,6.0,5.0,42,10,2,36.0,19.0,11.0,3.0,9,5,4,3.0,0.2857142857142857,11.0,7.0,53,14,10,40.0,14.0,15.0,0.5333333333333333,0.5,0.7727272727272727,0.15384615384615385,0,0,1,0
2011-frenchopen-1111,1,3.0392156862745097,3.2555232102611433,0.0,5,2,3,2.0,0.2549019607843137,4.0,6.0,49,8,5,29.0,8.0,4.0,1.0,1,0,1,2.0,0.27450980392156865,15.0,2.0,23,5,4,21.0,10.0,9.0,0.6923076923076923,0.625,0.42857142857142855,0.5454545454545454,0,1,0,0
2011-usopen-1152,2,3.6382978723404253,3.1583260007058334,0.0,0,0,0,1.0,0.14893617021276595,12.0,2.0,20,4,2,17.0,8.0,4.0,2.0,4,2,2,0.0,0.2765957446808511,4.0,6.0,59,7,6,29.0,9.0,9.0,0.7142857142857143,0.47058823529411764,1.0,0.5,0,0,1,0
2011-frenchopen-2156,2,4.2105263157894735,4.387684821621006,0.0,0,0,0,0.0,0.3157894736842105,8.0,1.0,11,1,1,12.0,8.0,1.0,3.0,2,0,2,0.0,0.2894736842105263,6.0,6.0,61,6,3,25.0,5.0,9.0,0.3333333333333333,0.75,0.8181818181818182,0.7,0,1,0,0
2011-usopen-1310,1,4.925925925925926,5.869177088189001,1.0,4,3,1,1.0,0.2777777777777778,8.0,6.0,52,2,2,30.0,8.0,6.0,1.0,0,0,0,0.0,0.2777777777777778,14.0,4.0,30,5,4,23.0,10.0,7.0,0.9333333333333333,0.8571428571428571,0.8666666666666667,0.4666666666666667,0,0,1,0
2011-wimbledon-1160,2,2.5762711864406778,2.175121002028579,1.0,0,0,0,2.0,0.2542372881355932,14.0,3.0,30,5,2,25.0,7.0,7.0,3.0,2,1,1,1.0,0.4067796610169492,16.0,6.0,71,10,7,33.0,2.0,12.0,0.8,0.4,0.8333333333333334,0.3333333333333333,1,0,0,0
2011-frenchopen-1202,2,4.368421052631579,4.1987735409426765,1.0,5,4,1,1.0,0.22807017543859648,15.0,3.0,29,5,3,24.0,12.0,8.0,0.0,3,1,2,0.0,0.45614035087719296,9.0,6.0,51,5,2,32.0,7.0,5.0,0.5384615384615384,0.6666666666666666,0.6153846153846154,0.7,0,1,0,0
2011-ausopen-2201,1,6.071428571428571,5.6499206001019555,0.0,5,2,3,1.0,0.30952380952380953,4.0,6.0,61,6,4,27.0,3.0,8.0,1.0,1,1,0,3.0,0.40476190476190477,8.0,1.0,11,6,3,14.0,11.0,7.0,0.7692307692307693,0.6,0.47058823529411764,0.0,0,0,0,1
2011-usopen-2232,2,5.042857142857143,3.8727427807643937,2.0,1,0,1,3.0,0.38571428571428573,4.0,5.0,37,4,3,32.0,12.0,8.0,1.0,3,1,2,0.0,0.24285714285714285,5.0,7.0,64,14,14,37.0,19.0,21.0,0.6296296296296297,0.625,0.6470588235294118,0.7142857142857143,0,0,1,0
2011-frenchopen-1301,1,6.0588235294117645,4.651107241719443,1.0,3,0,3,0.0,0.14705882352941177,1.0,6.0,61,3,2,26.0,5.0,8.0,0.0,0,0,0,1.0,0.3235294117647059,7.0,1.0,6,3,1,7.0,11.0,1.0,1.0,0.875,0.45454545454545453,0.125,0,1,0,0
2011-frenchopen-1106,1,4.632352941176471,5.444165469988773,5.0,2,0,2,0.0,0.3088235294117647,8.0,6.0,61,8,5,34.0,12.0,12.0,1.0,4,3,1,0.0,0.27941176470588236,13.0,4.0,62,6,4,33.0,9.0,13.0,0.7142857142857143,0.4375,0.6842105263157895,0.45454545454545453,0,1,0,0
2011-wimbledon-1225,2,4.457831325301205,5.486793912169156,6.0,0,0,0,1.0,0.27710843373493976,22.0,6.0,69,6,3,39.0,11.0,19.0,2.0,0,0,0,0.0,0.24096385542168675,18.0,7.0,84,2,2,43.0,2.0,10.0,0.782608695652174,0.6,0.75,0.6956521739130435,1,0,0,0
2011-frenchopen-2122,2,1.3157894736842106,3.418217448658846,0.0,1,0,1,3.0,0.3508771929824561,8.0,4.0,20,7,4,26.0,17.0,5.0,0.0,5,3,2,1.0,0.24561403508771928,8.0,6.0,38,4,3,30.0,13.0,5.0,0.65,0.625,0.7142857142857143,0.7,0,1,0,0
2011-ausopen-2231,1,4.233333333333333,3.7206098764997306,2.0,6,3,3,3.0,0.35,6.0,6.0,54,3,2,33.0,10.0,10.0,0.0,5,3,2,1.0,0.23333333333333334,6.0,3.0,28,4,2,26.0,17.0,10.0,0.6190476190476191,0.5,0.5714285714285714,0.25,0,0,0,1
2011-usopen-1226,2,3.688888888888889,3.4629350545338258,0.0,3,3,0,2.0,0.2222222222222222,7.0,2.0,12,2,1,16.0,11.0,2.0,2.0,3,1,2,4.0,0.2222222222222222,3.0,6.0,57,5,4,28.0,11.0,10.0,0.6,0.5,1.0,0.8,0,0,1,0
2011-wimbledon-1305,1,3.6774193548387095,3.731892648414659,6.0,7,5,2,2.0,0.25806451612903225,12.0,6.0,67,10,4,32.0,5.0,13.0,2.0,2,1,1,3.0,0.3225806451612903,12.0,4.0,58,12,11,29.0,7.0,12.0,0.75,0.5555555555555556,0.75,0.36363636363636365,1,0,0,0
2011-ausopen-2115,1,3.5,3.5249867964140824,1.0,4,2,2,0.0,0.25,2.0,6.0,55,2,1,29.0,9.0,9.0,1.0,0,0,0,1.0,0.3125,8.0,2.0,16,2,0,18.0,9.0,6.0,0.8333333333333334,0.6,0.5333333333333333,0.4444444444444444,0,0,0,1
2011-frenchopen-1137,1,2.2127659574468086,2.1496303279367903,5.0,2,1,1,1.0,0.35106382978723405,18.0,7.0,75,19,7,47.0,11.0,13.0,2.0,5,4,1,2.0,0.2765957446808511,20.0,6.0,64,8,7,46.0,14.0,17.0,0.696969696969697,0.625,0.7307692307692307,0.6666666666666666,0,1,0,0
2011-wimbledon-1302,1,5.357142857142857,5.552906233855976,3.0,2,2,0,0.0,0.32142857142857145,21.0,7.0,85,15,11,44.0,7.0,15.0,5.0,3,3,0,0.0,0.35714285714285715,22.0,6.0,66,11,9,39.0,7.0,11.0,0.8148148148148148,0.7142857142857143,0.7333333333333333,0.6666666666666666,1,0,0,0
2011-frenchopen-2128,1,3.357142857142857,3.0176967220868147,1.0,4,1,3,3.0,0.35714285714285715,6.0,6.0,43,5,5,31.0,13.0,12.0,1.0,7,5,2,4.0,0.21428571428571427,5.0,3.0,22,1,1,24.0,14.0,5.0,0.6,0.5,0.6666666666666666,0.125,0,1,0,0
2011-frenchopen-2161,1,3.139784946236559,3.393060045886061,1.0,3,2,1,0.0,0.34408602150537637,22.0,7.0,57,5,2,47.0,11.0,5.0,1.0,4,3,1,2.0,0.22580645161290322,26.0,6.0,59,10,6,45.0,16.0,12.0,0.71875,0.5,0.7619047619047619,0.5714285714285714,0,1,0,0
2011-usopen-2304,2,4.767441860465116,2.843850586309625,0.0,1,1,0,0.0,0.3488372093023256,3.0,0.0,13,3,2,13.0,17.0,4.0,0.0,9,6,3,0.0,0.32558139534883723,4.0,6.0,57,2,1,29.0,5.0,9.0,0.5333333333333333,0.0,0.7142857142857143,0.75,0,0,1,0
2011-frenchopen-2408,1,4.583333333333333,4.0265713499400695,1.0,4,1,3,2.0,0.36666666666666664,8.0,6.0,65,6,3,34.0,10.0,11.0,0.0,2,1,1,2.0,0.38333333333333336,16.0,2.0,18,6,4,25.0,7.0,7.0,0.6363636363636364,0.5714285714285714,0.5217391304347826,0.0,0,1,0,0
